handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2
product_abecaf5b-4ba4-3398-c451-5f74ed544b07,Product,Set 2 masti din matase naturala pentru Ea si El,"<p><strong>Aceasta masca nu este un dispozitiv medical! Compania noastra nu isi asuma raspunderea pentru persoanele care le folosesc in scop medical sau pentru eventualele situatii de imbolnavire.</strong></p><p>&nbsp;</p><p><span style=""color:#cb2026;""><strong>Avand in vedere volumul mare de comenzi, procesarea si expedierea acestora se va realiza in ordinea plasarii lor.</strong></span></p>",f1d16d_1f80f257e3124bf191a2f78628859825~mv2.jpg;f1d16d_5a3e46ff45ff43efb9e4b513c47b6940~mv2.jpg;f1d16d_284dd54b6db049518094a5bb11f1bad0~mv2.jpg;f1d16d_ea96863a948545619ddd37f3df091aaa~mv2.jpg,COLECTII,,,140.0,,true,AMOUNT,20.0,InStock,0.0,Dimensiuni  Femeie,DROP_DOWN,XS;S;M;L;XL,Dimensiuni Barbat,DROP_DOWN,XS;S;M;L;XL,,,,,,,,,,,,,Descriere Produs,"<p>Masca estetica unisex din matase naturala. Matasea naturala este o tesatura foarte fina, luxurianta, durabila, usoara si are o aparenta superba datorita firelor fine din care este compusa. Acest articol este un accesoriu moda versatil, putand fi asortat la diverse tinute vestimentare, atat casual, cat si elegante.</p>
",Caracteristici,"<p>Produsul este compus din urmatoarele elemente:</p>

<p>- 3 straturi de matase naturala</p>

<p>- 1 strat de bumbac</p>

<p>- 1 filtru din 5 straturi de material netesut (polipropilena)</p>

<p>- element din metal pentru fixarea mastii pe nas</p>

<p>Masca este prevazuta cu buzunare pentru inlocuirea filtrului si a elementului din metal folosit pentru fixarea mastii.</p>
",Intretinere,"<p>Pentru igienizarea si intretinerea acestei masti se recomanda spalarea manuala, folosind un recipient cu apa calduta, impreuna cu detergent pentru rufe delicate sau sampon pentru copii.</p>

<p>Uscarea se face departe de lumina directa a soarelui.</p>

<p>Calcarea se realizeaza normal cu aburi, timp de 5-10 secunde, asezand un material textil intre masca si talpa fierului de calcat. Astfel se inlatura mirosurile neplacute si se igienizeaza masca.</p>

<p><strong>Nu se recomanda pulverizarea cu alcool sau produse pe baza de clor deoarece acest lucru va duce la deteriorarea mastii.</strong></p>
",,,,,,,,,,,,
product_182e731c-d830-3621-5e6d-aa414c6a0c1b,Product,Set 2 masti din matase naturala Chanel pentru Ea si El,"<p><strong>Aceasta masca nu este un dispozitiv medical! Compania noastra nu isi asuma raspunderea pentru persoanele care le folosesc in scop medical sau pentru eventualele situatii de imbolnavire.</strong></p><p>&nbsp;</p><p><span style=""color:#cb2026;""><strong>Avand in vedere volumul mare de comenzi, procesarea si expedierea acestora se va realiza in ordinea plasarii lor.</strong></span></p>",f1d16d_0f17714cc95943d48d297e8a52511323~mv2.jpg;f1d16d_2d84c7f6a0be4846b6544427e759ceef~mv2.jpg;f1d16d_7a681172220949189b855fcb6f5eca58~mv2.jpg;f1d16d_055180a2cc9446a9964d8a3933fa75da~mv2.jpg,COLECTII,,,200.0,,true,AMOUNT,0.0,InStock,0.0,Dimensiuni  Femeie,DROP_DOWN,XS;S;M;L;XL,Dimensiuni Barbat,DROP_DOWN,XS;S;M;L;XL,,,,,,,,,,,,,Descriere Produs,"<p>Masca estetica unisex din matase naturala Chanel. Matasea naturala este o tesatura foarte fina, luxurianta, durabila, usoara si are o aparenta superba datorita firelor fine din care este compusa. Acest articol este un accesoriu moda versatil, putand fi asortat la diverse tinute vestimentare, atat casual, cat si elegante.</p>
",Caracteristici,"<p>Produsul este compus din urmatoarele elemente:</p>

<p>- 3 straturi de matase naturala</p>

<p>- 1 strat de bumbac</p>

<p>- 1 filtru din 5 straturi de material netesut (polipropilena)</p>

<p>- element din metal pentru fixarea mastii pe nas</p>

<p>Masca este prevazuta cu buzunare pentru inlocuirea filtrului si a elementului din metal folosit pentru fixarea mastii.</p>
",Intretinere,"<p>Pentru igienizarea si intretinerea acestei masti se recomanda spalarea manuala, folosind un recipient cu apa calduta, impreuna cu detergent pentru rufe delicate sau sampon pentru copii.</p>

<p>Uscarea se face departe de lumina directa a soarelui.</p>

<p>Calcarea se realizeaza normal cu aburi, timp de 5-10 secunde, asezand un material textil intre masca si talpa fierului de calcat. Astfel se inlatura mirosurile neplacute si se igienizeaza masca.</p>

<p><strong>Nu se recomanda pulverizarea cu alcool sau produse pe baza de clor deoarece acest lucru va duce la deteriorarea mastii.</strong></p>
",,,,,,,,,,,,
product_7b8731a8-3619-24aa-977e-7f5d5600c86c,Product,Set 2 masti din matase naturala pentru Ea si El,"<p><strong>Aceasta masca nu este un dispozitiv medical! Compania noastra nu isi asuma raspunderea pentru persoanele care le folosesc in scop medical sau pentru eventualele situatii de imbolnavire.</strong></p><p>&nbsp;</p><p><span style=""color:#cb2026;""><strong>Avand in vedere volumul mare de comenzi, procesarea si expedierea acestora se va realiza in ordinea plasarii lor.</strong></span></p>",f1d16d_6df85938fb0f44bf8af4f7091efee5e2~mv2.jpg;f1d16d_eccf256789b14e759196c4c7797a1d08~mv2.jpg;f1d16d_d066068ab98b4bc4b60e2e2b5c4e5018~mv2.jpg;f1d16d_f50d1332a155410dbc8adc5f4ee3da45~mv2.jpg,COLECTII,,,140.0,,true,AMOUNT,20.0,InStock,0.0,Dimensiuni  Femeie,DROP_DOWN,XS;S;M;L;XL,Dimensiuni Barbat,DROP_DOWN,XS;S;M;L;XL,,,,,,,,,,,,,Descriere Produs,"<p>Masca estetica unisex din matase naturala. Matasea naturala este o tesatura foarte fina, luxurianta, durabila, usoara si are o aparenta superba datorita firelor fine din care este compusa. Acest articol este un accesoriu moda versatil, putand fi asortat la diverse tinute vestimentare, atat casual, cat si elegante.</p>
",Caracteristici,"<p>Produsul este compus din urmatoarele elemente:</p>

<p>- 3 straturi de matase naturala</p>

<p>- 1 strat de bumbac</p>

<p>- 1 filtru din 5 straturi de material netesut (polipropilena)</p>

<p>- element din metal pentru fixarea mastii pe nas</p>

<p>Masca este prevazuta cu buzunare pentru inlocuirea filtrului si a elementului din metal folosit pentru fixarea mastii.</p>
",Intretinere,"<p>Pentru igienizarea si intretinerea acestei masti se recomanda spalarea manuala, folosind un recipient cu apa calduta, impreuna cu detergent pentru rufe delicate sau sampon pentru copii.</p>

<p>Uscarea se face departe de lumina directa a soarelui.</p>

<p>Calcarea se realizeaza normal cu aburi, timp de 5-10 secunde, asezand un material textil intre masca si talpa fierului de calcat. Astfel se inlatura mirosurile neplacute si se igienizeaza masca.</p>

<p><strong>Nu se recomanda pulverizarea cu alcool sau produse pe baza de clor deoarece acest lucru va duce la deteriorarea mastii.</strong></p>
",,,,,,,,,,,,
product_29effca3-a884-9607-e17b-5e1ab8b1780b,Product,Set 2 masti din matase naturala pentru Ea si El,"<p><strong>Aceasta masca nu este un dispozitiv medical! Compania noastra nu isi asuma raspunderea pentru persoanele care le folosesc in scop medical sau pentru eventualele situatii de imbolnavire.</strong></p><p>&nbsp;</p><p><span style=""color:#cb2026;""><strong>Avand in vedere volumul mare de comenzi, procesarea si expedierea acestora se va realiza in ordinea plasarii lor.</strong></span></p>",f1d16d_0ef8916bdbc9408c826252ef2575a288~mv2.jpg;f1d16d_93def1cbfd2e4b55ad1544e32282b0cb~mv2.jpg;f1d16d_7a13576410ef420a9e0b06e4dce877b2~mv2.jpg;f1d16d_d5eafb26d5fc467eb3393b1defa0112a~mv2.jpg,COLECTII,,,140.0,,true,AMOUNT,20.0,InStock,0.0,Dimensiuni  Femeie,DROP_DOWN,XS;S;M;L;XL,Dimensiuni Barbat,DROP_DOWN,XS;S;M;L;XL,,,,,,,,,,,,,Descriere Produs,"<p>Masca estetica unisex din matase naturala. Matasea naturala este o tesatura foarte fina, luxurianta, durabila, usoara si are o aparenta superba datorita firelor fine din care este compusa. Acest articol este un accesoriu moda versatil, putand fi asortat la diverse tinute vestimentare, atat casual, cat si elegante.</p>
",Caracteristici,"<p>Produsul este compus din urmatoarele elemente:</p>

<p>- 3 straturi de matase naturala</p>

<p>- 1 strat de bumbac</p>

<p>- 1 filtru din 5 straturi de material netesut (polipropilena)</p>

<p>- element din metal pentru fixarea mastii pe nas</p>

<p>Masca este prevazuta cu buzunare pentru inlocuirea filtrului si a elementului din metal folosit pentru fixarea mastii.</p>
",Intretinere,"<p>Pentru igienizarea si intretinerea acestei masti se recomanda spalarea manuala, folosind un recipient cu apa calduta, impreuna cu detergent pentru rufe delicate sau sampon pentru copii.</p>

<p>Uscarea se face departe de lumina directa a soarelui.</p>

<p>Calcarea se realizeaza normal cu aburi, timp de 5-10 secunde, asezand un material textil intre masca si talpa fierului de calcat. Astfel se inlatura mirosurile neplacute si se igienizeaza masca.</p>

<p><strong>Nu se recomanda pulverizarea cu alcool sau produse pe baza de clor deoarece acest lucru va duce la deteriorarea mastii.</strong></p>
",,,,,,,,,,,,
product_ba60b20d-d1b5-1974-ae11-8bdbe5d8d6b0,Product,Set 2 masti din matase naturala pentru Ea si El,"<p><strong>Aceasta masca nu este un dispozitiv medical! Compania noastra nu isi asuma raspunderea pentru persoanele care le folosesc in scop medical sau pentru eventualele situatii de imbolnavire.</strong></p><p>&nbsp;</p><p><span style=""color:#cb2026;""><strong>Avand in vedere volumul mare de comenzi, procesarea si expedierea acestora se va realiza in ordinea plasarii lor.</strong></span></p>",f1d16d_2066b0ae71264cc1bf100e8e332d57c3~mv2.jpg;f1d16d_ca4dc94dc9274ee782a3cc8a3b14d18a~mv2.jpg;f1d16d_81607afd027d438a9e441f10f69112e3~mv2.jpg;f1d16d_2e19fa31888d41a3bccebafdd059edde~mv2.jpg,COLECTII,,,140.0,,true,AMOUNT,20.0,InStock,0.0,Dimensiuni  Femeie,DROP_DOWN,XS;S;M;L;XL,Dimensiuni Barbat,DROP_DOWN,XS;S;M;L;XL,,,,,,,,,,,,,Descriere Produs,"<p>Masca estetica unisex din matase naturala. Matasea naturala este o tesatura foarte fina, luxurianta, durabila, usoara si are o aparenta superba datorita firelor fine din care este compusa. Acest articol este un accesoriu moda versatil, putand fi asortat la diverse tinute vestimentare, atat casual, cat si elegante.</p>
",Caracteristici,"<p>Produsul este compus din urmatoarele elemente:</p>

<p>- 3 straturi de matase naturala</p>

<p>- 1 strat de bumbac</p>

<p>- 1 filtru din 5 straturi de material netesut (polipropilena)</p>

<p>- element din metal pentru fixarea mastii pe nas</p>

<p>Masca este prevazuta cu buzunare pentru inlocuirea filtrului si a elementului din metal folosit pentru fixarea mastii.</p>
",Intretinere,"<p>Pentru igienizarea si intretinerea acestei masti se recomanda spalarea manuala, folosind un recipient cu apa calduta, impreuna cu detergent pentru rufe delicate sau sampon pentru copii.</p>

<p>Uscarea se face departe de lumina directa a soarelui.</p>

<p>Calcarea se realizeaza normal cu aburi, timp de 5-10 secunde, asezand un material textil intre masca si talpa fierului de calcat. Astfel se inlatura mirosurile neplacute si se igienizeaza masca.</p>

<p><strong>Nu se recomanda pulverizarea cu alcool sau produse pe baza de clor deoarece acest lucru va duce la deteriorarea mastii.</strong></p>
",,,,,,,,,,,,
product_8285b809-7c08-4f8e-13f4-6661368ce0bf,Product,Set 2 masti din matase naturala pentru Ea si El,"<p><strong>Aceasta masca nu este un dispozitiv medical! Compania noastra nu isi asuma raspunderea pentru persoanele care le folosesc in scop medical sau pentru eventualele situatii de imbolnavire.</strong></p><p>&nbsp;</p><p><span style=""color:#cb2026;""><strong>Avand in vedere volumul mare de comenzi, procesarea si expedierea acestora se va realiza in ordinea plasarii lor.</strong></span></p>",f1d16d_751566c6b1be49beb238f45726cea797~mv2.jpg;f1d16d_7fceb43afa934f68acedad3c6404b1c8~mv2.jpg;f1d16d_a78c47e65bbf420a8a90f1ed4ce4d638~mv2.jpg;f1d16d_91aa2979e8c54250a3c4954673cfa1f5~mv2.jpg,COLECTII,,,140.0,,true,AMOUNT,20.0,InStock,0.0,Dimensiuni  Femeie,DROP_DOWN,XS;S;M;L;XL,Dimensiuni Barbat,DROP_DOWN,XS;S;M;L;XL,,,,,,,,,,,,,Descriere Produs,"<p>Masca estetica unisex din matase naturala. Matasea naturala este o tesatura foarte fina, luxurianta, durabila, usoara si are o aparenta superba datorita firelor fine din care este compusa. Acest articol este un accesoriu moda versatil, putand fi asortat la diverse tinute vestimentare, atat casual, cat si elegante.</p>
",Caracteristici,"<p>Produsul este compus din urmatoarele elemente:</p>

<p>- 3 straturi de matase naturala</p>

<p>- 1 strat de bumbac</p>

<p>- 1 filtru din 5 straturi de material netesut (polipropilena)</p>

<p>- element din metal pentru fixarea mastii pe nas</p>

<p>Masca este prevazuta cu buzunare pentru inlocuirea filtrului si a elementului din metal folosit pentru fixarea mastii.</p>
",Intretinere,"<p>Pentru igienizarea si intretinerea acestei masti se recomanda spalarea manuala, folosind un recipient cu apa calduta, impreuna cu detergent pentru rufe delicate sau sampon pentru copii.</p>

<p>Uscarea se face departe de lumina directa a soarelui.</p>

<p>Calcarea se realizeaza normal cu aburi, timp de 5-10 secunde, asezand un material textil intre masca si talpa fierului de calcat. Astfel se inlatura mirosurile neplacute si se igienizeaza masca.</p>

<p><strong>Nu se recomanda pulverizarea cu alcool sau produse pe baza de clor deoarece acest lucru va duce la deteriorarea mastii.</strong></p>
",,,,,,,,,,,,
product_3ec6bd40-5325-b918-0e67-1092da4571ed,Product,Set 2 masti din matase naturala pentru Ea si El,"<p><strong>Aceasta masca nu este un dispozitiv medical! Compania noastra nu isi asuma raspunderea pentru persoanele care le folosesc in scop medical sau pentru eventualele situatii de imbolnavire.</strong></p><p>&nbsp;</p><p><span style=""color:#cb2026;""><strong>Avand in vedere volumul mare de comenzi, procesarea si expedierea acestora se va realiza in ordinea plasarii lor.</strong></span></p>",f1d16d_0408b1035e6c4215b2f4c5204465453d~mv2.jpg;f1d16d_11bce80532c8496680db2c0e587009ba~mv2.jpg;f1d16d_68a78366cb4d483596da98654fceed78~mv2.jpg;f1d16d_8acbc71bef644f6c993c7ece3787dc7f~mv2.jpg,COLECTII,,,140.0,,true,AMOUNT,20.0,InStock,0.0,Dimensiuni  Femeie,DROP_DOWN,XS;S;M;L;XL,Dimensiuni Barbat,DROP_DOWN,XS;S;M;L;XL,,,,,,,,,,,,,Descriere Produs,"<p>Masca estetica unisex din matase naturala. Matasea naturala este o tesatura foarte fina, luxurianta, durabila, usoara si are o aparenta superba datorita firelor fine din care este compusa. Acest articol este un accesoriu moda versatil, putand fi asortat la diverse tinute vestimentare, atat casual, cat si elegante.</p>
",Caracteristici,"<p>Produsul este compus din urmatoarele elemente:</p>

<p>- 3 straturi de matase naturala</p>

<p>- 1 strat de bumbac</p>

<p>- 1 filtru din 5 straturi de material netesut (polipropilena)</p>

<p>- element din metal pentru fixarea mastii pe nas</p>

<p>Masca este prevazuta cu buzunare pentru inlocuirea filtrului si a elementului din metal folosit pentru fixarea mastii.</p>
",Intretinere,"<p>Pentru igienizarea si intretinerea acestei masti se recomanda spalarea manuala, folosind un recipient cu apa calduta, impreuna cu detergent pentru rufe delicate sau sampon pentru copii.</p>

<p>Uscarea se face departe de lumina directa a soarelui.</p>

<p>Calcarea se realizeaza normal cu aburi, timp de 5-10 secunde, asezand un material textil intre masca si talpa fierului de calcat. Astfel se inlatura mirosurile neplacute si se igienizeaza masca.</p>

<p><strong>Nu se recomanda pulverizarea cu alcool sau produse pe baza de clor deoarece acest lucru va duce la deteriorarea mastii.</strong></p>
",,,,,,,,,,,,
product_829766d2-4de5-0782-a485-5f36bb20eb1b,Product,Set 2 masti din matase naturala pentru Ea si El,"<p><strong>Aceasta masca nu este un dispozitiv medical! Compania noastra nu isi asuma raspunderea pentru persoanele care le folosesc in scop medical sau pentru eventualele situatii de imbolnavire.</strong></p><p>&nbsp;</p><p><span style=""color:#cb2026;""><strong>Avand in vedere volumul mare de comenzi, procesarea si expedierea acestora se va realiza in ordinea plasarii lor.</strong></span></p>",f1d16d_708f2552b5a94f56a3d44be3849c70df~mv2.jpg;f1d16d_702d2aaca24946408001dc3747df3665~mv2.jpg;f1d16d_67291063652e4ab9847d9f3b4038e00f~mv2.jpg;f1d16d_be785fbb1d66466686146e08ba0014a5~mv2.jpg,COLECTII,,,120.0,,true,AMOUNT,30.0,InStock,0.0,Dimensiuni  Femeie,DROP_DOWN,XS;S;M;L;XL,Dimensiuni Barbat,DROP_DOWN,XS;S;M;L;XL,,,,,,,,,,,,,Descriere Produs,"<p>Masca estetica neagra unisex din matase naturala. Matasea naturala este o tesatura foarte fina, luxurianta, durabila, usoara si are o aparenta superba datorita firelor fine din care este compusa. Acest articol este un accesoriu moda versatil, putand fi asortat la diverse tinute vestimentare, atat casual, cat si elegante.</p>
",Caracteristici,"<p>Produsul este compus din urmatoarele elemente:</p>

<p>- 3 straturi de matase naturala</p>

<p>- 1 strat de bumbac</p>

<p>- 1 filtru din 5 straturi de material netesut (polipropilena)</p>

<p>- element din metal pentru fixarea mastii pe nas</p>

<p>Masca este prevazuta cu buzunare pentru inlocuirea filtrului si a elementului din metal folosit pentru fixarea mastii.</p>
",Intretinere,"<p>Pentru igienizarea si intretinerea acestei masti se recomanda spalarea manuala, folosind un recipient cu apa calduta, impreuna cu detergent pentru rufe delicate sau sampon pentru copii.</p>

<p>Uscarea se face departe de lumina directa a soarelui.</p>

<p>Calcarea se realizeaza normal cu aburi, timp de 5-10 secunde, asezand un material textil intre masca si talpa fierului de calcat. Astfel se inlatura mirosurile neplacute si se igienizeaza masca.</p>

<p><strong>Nu se recomanda pulverizarea cu alcool sau produse pe baza de clor deoarece acest lucru va duce la deteriorarea mastii.</strong></p>
",,,,,,,,,,,,
product_e3b81391-3252-db4e-3258-d508fc353d0f,Product,Set 2 masti din matase naturala Disney pentru Ea si El,"<p><strong>Aceasta masca nu este un dispozitiv medical! Compania noastra nu isi asuma raspunderea pentru persoanele care le folosesc in scop medical sau pentru eventualele situatii de imbolnavire.</strong></p><p>&nbsp;</p><p><span style=""color:#cb2026;""><strong>Avand in vedere volumul mare de comenzi, procesarea si expedierea acestora se va realiza in ordinea plasarii lor.</strong></span></p>",f1d16d_69c6fe4183134184bf58f9e362c7740d~mv2.jpg;f1d16d_ff3c13dc4b1c44f4bfeb5066ada1ab0e~mv2.jpg;f1d16d_0664e88beccd4f68a83683bae8268287~mv2.jpg;f1d16d_a370c449ebb048198ba1585e27cc3087~mv2.jpg,COLECTII,,,150.0,,true,AMOUNT,30.0,InStock,0.0,Dimensiuni  Femeie,DROP_DOWN,XS;S;M;L;XL,Dimensiuni Barbat,DROP_DOWN,XS;S;M;L;XL,,,,,,,,,,,,,Descriere Produs,"<p>Masca estetica unisex din matase naturala imprimata cu personaje Disney. Matasea naturala este o tesatura foarte fina, luxurianta, durabila, usoara si are o aparenta superba datorita firelor fine din care este compusa. Acest articol este un accesoriu moda versatil, putand fi asortat la diverse tinute vestimentare, atat casual, cat si elegante.</p>
",Caracteristici,"<p>Produsul este compus din urmatoarele elemente:</p>

<p>- 3 straturi de matase naturala</p>

<p>- 1 strat de bumbac</p>

<p>- 1 filtru din 5 straturi de material netesut (polipropilena)</p>

<p>- element din metal pentru fixarea mastii pe nas</p>

<p>Masca este prevazuta cu buzunare pentru inlocuirea filtrului si a elementului din metal folosit pentru fixarea mastii.</p>
",Intretinere,"<p>Pentru igienizarea si intretinerea acestei masti se recomanda spalarea manuala, folosind un recipient cu apa calduta, impreuna cu detergent pentru rufe delicate sau sampon pentru copii.</p>

<p>Uscarea se face departe de lumina directa a soarelui.</p>

<p>Calcarea se realizeaza normal cu aburi, timp de 5-10 secunde, asezand un material textil intre masca si talpa fierului de calcat. Astfel se inlatura mirosurile neplacute si se igienizeaza masca.</p>

<p><strong>Nu se recomanda pulverizarea cu alcool sau produse pe baza de clor deoarece acest lucru va duce la deteriorarea mastii.</strong></p>
",,,,,,,,,,,,
product_7b266539-0997-5ce9-3a7f-d605269cfebf,Product,Set 2 masti din matase naturala pentru Ea si El,"<p><strong>Aceasta masca nu este un dispozitiv medical! Compania noastra nu isi asuma raspunderea pentru persoanele care le folosesc in scop medical sau pentru eventualele situatii de imbolnavire.</strong></p><p>&nbsp;</p><p><span style=""color:#cb2026;""><strong>Avand in vedere volumul mare de comenzi, procesarea si expedierea acestora se va realiza in ordinea plasarii lor.</strong></span></p>",f1d16d_c14e312faed348b1a68c039ca1bef58e~mv2.jpg;f1d16d_216fb1d70bde42d7b0e403c195dba56a~mv2.jpg;f1d16d_af394d36850440dbac17d2e216abddb4~mv2.jpg;f1d16d_fb7ffd55340741df9f09ef5f672f878d~mv2.jpg;f1d16d_283ca9c98eb04bc4a0810d60d4af89d4~mv2.jpg,COLECTII,,,120.0,,true,AMOUNT,30.0,InStock,0.0,Dimensiuni  Femeie,DROP_DOWN,XS;S;M;L;XL,Dimensiuni Barbat,DROP_DOWN,XS;S;M;L;XL,,,,,,,,,,,,,Descriere Produs,"<p>Masca estetica unisex din matase naturala de culoare rosie cu imprimeu fantezist. Matasea naturala este o tesatura foarte fina, luxurianta, durabila, usoara si are o aparenta superba datorita firelor fine din care este compusa. Acest articol este un accesoriu moda versatil, putand fi asortat la diverse tinute vestimentare, atat casual, cat si elegante.</p>
",Caracteristici,"<p>Produsul este compus din urmatoarele elemente:</p>

<p>- 3 straturi de matase naturala</p>

<p>- 1 strat de bumbac</p>

<p>- 1 filtru din 5 straturi de material netesut (polipropilena)</p>

<p>- element din metal pentru fixarea mastii pe nas</p>

<p>Masca este prevazuta cu buzunare pentru inlocuirea filtrului si a elementului din metal folosit pentru fixarea mastii.</p>
",Intretinere,"<p>Pentru igienizarea si intretinerea acestei masti se recomanda spalarea manuala, folosind un recipient cu apa calduta, impreuna cu detergent pentru rufe delicate sau sampon pentru copii.</p>

<p>Uscarea se face departe de lumina directa a soarelui.</p>

<p>Calcarea se realizeaza normal cu aburi, timp de 5-10 secunde, asezand un material textil intre masca si talpa fierului de calcat. Astfel se inlatura mirosurile neplacute si se igienizeaza masca.</p>

<p><strong>Nu se recomanda pulverizarea cu alcool sau produse pe baza de clor deoarece acest lucru va duce la deteriorarea mastii.</strong></p>
",,,,,,,,,,,,
product_a0594c8d-baf4-93d3-fae4-73d81e9e8fc1,Product,Set 2 masti din matase naturala pentru Ea si El,"<p><strong>Aceasta masca nu este un dispozitiv medical! Compania noastra nu isi asuma raspunderea pentru persoanele care le folosesc in scop medical sau pentru eventualele situatii de imbolnavire.</strong></p><p>&nbsp;</p><p><span style=""color:#cb2026;""><strong>Avand in vedere volumul mare de comenzi, procesarea si expedierea acestora se va realiza in ordinea plasarii lor.</strong></span></p>",f1d16d_bdfb5d8a85c3432ab868ec09cf2b96b7~mv2.jpg;f1d16d_7a81e1e15e234f6d88a624b0dfb84873~mv2.jpg;f1d16d_d3c9eb8c51434027b5eacb4ff4a8d1f6~mv2.jpg;f1d16d_9ba3df9e2cb74d9e83a8318f5146a19a~mv2.jpg;f1d16d_e752811c471d4e90925496f438b96b2d~mv2.jpg,COLECTII,,,120.0,,true,AMOUNT,30.0,InStock,0.0,Dimensiuni  Femeie,DROP_DOWN,XS;S;M;L;XL,Dimensiuni Barbat,DROP_DOWN,XS;S;M;L;XL,,,,,,,,,,,,,Descriere Produs,"<p>Masca estetica unisex din matase naturala de culoare neagra cu imprimeu abstract. Matasea naturala este o tesatura foarte fina, luxurianta, durabila, usoara si are o aparenta superba datorita firelor fine din care este compusa. Acest articol este un accesoriu moda versatil, putand fi asortat la diverse tinute vestimentare, atat casual, cat si elegante.</p>
",Caracteristici,"<p>Produsul este compus din urmatoarele elemente:</p>

<p>- 3 straturi de matase naturala</p>

<p>- 1 strat de bumbac</p>

<p>- 1 filtru din 5 straturi de material netesut (polipropilena)</p>

<p>- element din metal pentru fixarea mastii pe nas</p>

<p>Masca este prevazuta cu buzunare pentru inlocuirea filtrului si a elementului din metal folosit pentru fixarea mastii.</p>
",Intretinere,"<p>Pentru igienizarea si intretinerea acestei masti se recomanda spalarea manuala, folosind un recipient cu apa calduta, impreuna cu detergent pentru rufe delicate sau sampon pentru copii.</p>

<p>Uscarea se face departe de lumina directa a soarelui.</p>

<p>Calcarea se realizeaza normal cu aburi, timp de 5-10 secunde, asezand un material textil intre masca si talpa fierului de calcat. Astfel se inlatura mirosurile neplacute si se igienizeaza masca.</p>

<p><strong>Nu se recomanda pulverizarea cu alcool sau produse pe baza de clor deoarece acest lucru va duce la deteriorarea mastii.</strong></p>
",,,,,,,,,,,,
product_00f78288-8564-8bef-a705-f367442e1046,Product,Set 2 masti din matase naturala pentru Ea si El,"<p><strong>Aceasta masca nu este un dispozitiv medical! Compania noastra nu isi asuma raspunderea pentru persoanele care le folosesc in scop medical sau pentru eventualele situatii de imbolnavire.</strong></p><p>&nbsp;</p><p><span style=""color:#cb2026;""><strong>Avand in vedere volumul mare de comenzi, procesarea si expedierea acestora se va realiza in ordinea plasarii lor.</strong></span></p>",f1d16d_9b7c05d922ab4b3183b8bca2c2e6aadc~mv2.jpg;f1d16d_ef81efaa08cd4669aa14acad7b6f1c37~mv2.jpg;f1d16d_5e649153356548249b36bf761f184856~mv2.jpg;f1d16d_434eae7ad26d4bfb993ec358d892e251~mv2.jpg;f1d16d_cd9fba36770645e595296874979eefce~mv2.jpg,COLECTII,,,120.0,,true,AMOUNT,30.0,InStock,0.0,Dimensiuni  Femeie,DROP_DOWN,XS;S;M;L;XL,Dimensiuni Barbat,DROP_DOWN,XS;S;M;L;XL,,,,,,,,,,,,,Descriere Produs,"<p>Masca estetica unisex din matase naturala de culoare galbena cu imprimeu fantezist. Matasea naturala este o tesatura foarte fina, luxurianta, durabila, usoara si are o aparenta superba datorita firelor fine din care este compusa. Acest articol este un accesoriu moda versatil, putand fi asortat la diverse tinute vestimentare, atat casual, cat si elegante.</p>
",Caracteristici,"<p>Produsul este compus din urmatoarele elemente:</p>

<p>- 3 straturi de matase naturala</p>

<p>- 1 strat de bumbac</p>

<p>- 1 filtru din 5 straturi de material netesut (polipropilena)</p>

<p>- element din metal pentru fixarea mastii pe nas</p>

<p>Masca este prevazuta cu buzunare pentru inlocuirea filtrului si a elementului din metal folosit pentru fixarea mastii.</p>
",Intretinere,"<p>Pentru igienizarea si intretinerea acestei masti se recomanda spalarea manuala, folosind un recipient cu apa calduta, impreuna cu detergent pentru rufe delicate sau sampon pentru copii.</p>

<p>Uscarea se face departe de lumina directa a soarelui.</p>

<p>Calcarea se realizeaza normal cu aburi, timp de 5-10 secunde, asezand un material textil intre masca si talpa fierului de calcat. Astfel se inlatura mirosurile neplacute si se igienizeaza masca.</p>

<p><strong>Nu se recomanda pulverizarea cu alcool sau produse pe baza de clor deoarece acest lucru va duce la deteriorarea mastii.</strong></p>
",,,,,,,,,,,,
